Original,Square,Cubed
246.70000000000002,60860.89000000001,15014381.563000003
246.8,60910.240000000005,15032647.232000003
246.9,60959.61,15050927.709
247.0,61009.0,15069223.0
247.10000000000002,61058.41000000001,15087533.111000003
247.20000000000002,61107.84000000001,15105858.048000002
247.3,61157.29000000001,15124197.817000002
247.4,61206.76,15142552.424
247.5,61256.25,15160921.875
247.60000000000002,61305.76000000001,15179306.176000005
247.70000000000002,61355.29000000001,15197705.333000002
247.8,61404.840000000004,15216119.352000002
247.9,61454.41,15234548.239000002
248.0,61504.0,15252992.0
248.10000000000002,61553.61000000001,15271450.641000004
248.20000000000002,61603.240000000005,15289924.168000003
248.3,61652.89000000001,15308412.587000001
248.4,61702.560000000005,15326915.904000001
248.5,61752.25,15345434.125
248.60000000000002,61801.960000000014,15363967.256000005
248.70000000000002,61851.69000000001,15382515.303000003
248.8,61901.44,15401078.272000002
248.9,61951.21000000001,15419656.169000002
249.0,62001.0,15438249.0
249.10000000000002,62050.81000000001,15456856.771000003
249.20000000000002,62100.64000000001,15475479.488000004
249.3,62150.490000000005,15494117.157000002
249.4,62200.36,15512769.784000002
249.5,62250.25,15531437.375
249.60000000000002,62300.16000000001,15550119.936000004
249.70000000000002,62350.09000000001,15568817.473000003
249.8,62400.04000000001,15587529.992000002
249.9,62450.01,15606257.499000002
250.0,62500.0,15625000.0
250.10000000000002,62550.01000000001,15643757.501000004
250.20000000000002,62600.04000000001,15662530.008000003
250.3,62650.090000000004,15681317.527000003
250.4,62700.16,15700120.064000001
250.5,62750.25,15718937.625
250.60000000000002,62800.36000000001,15737770.216000004
250.70000000000002,62850.490000000005,15756617.843000004
250.8,62900.64000000001,15775480.512000002
250.9,62950.810000000005,15794358.229
251.0,63001.0,15813251.0
251.10000000000002,63051.210000000014,15832158.831000004
251.20000000000002,63101.44000000001,15851081.728000004
251.3,63151.69,15870019.697000002
251.4,63201.96000000001,15888972.744
251.5,63252.25,15907940.875
251.60000000000002,63302.56000000001,15926924.096000005
251.70000000000002,63352.89000000001,15945922.413000003
251.8,63403.240000000005,15964935.832000002
251.9,63453.61,15983964.359000001
252.0,63504.0,16003008.0
252.10000000000002,63554.41000000001,16022066.761000004
252.20000000000002,63604.84000000001,16041140.648000004
252.3,63655.29000000001,16060229.667000001
252.4,63705.76,16079333.824000001
252.5,63756.25,16098453.125
252.60000000000002,63806.76000000001,16117587.576000005
252.70000000000002,63857.29000000001,16136737.183000004
252.8,63907.840000000004,16155901.952000001
252.9,63958.41,16175081.889
253.0,64009.0,16194277.0
253.10000000000002,64059.610000000015,16213487.291000005
253.20000000000002,64110.240000000005,16232712.768000003
253.3,64160.89000000001,16251953.437000003
253.4,64211.560000000005,16271209.304000001
253.5,64262.25,16290480.375
253.60000000000002,64312.960000000014,16309766.656000005
253.70000000000002,64363.69000000001,16329068.153000003
253.8,64414.44,16348384.872000001
253.9,64465.21000000001,16367716.819000002
254.0,64516.0,16387064.0
254.10000000000002,64566.81000000001,16406426.421000004
254.20000000000002,64617.64000000001,16425804.088000003
254.3,64668.490000000005,16445197.007000003
254.4,64719.36,16464605.184
254.5,64770.25,16484028.625
254.60000000000002,64821.16000000001,16503467.336000005
254.70000000000002,64872.09000000001,16522921.323000003
254.8,64923.04000000001,16542390.592000002
254.9,64974.01,16561875.149
255.0,65025.0,16581375.0
255.10000000000002,65076.01000000001,16600890.151000004
255.20000000000002,65127.04000000001,16620420.608000003
255.3,65178.090000000004,16639966.377000002
255.4,65229.16,16659527.464000002
255.5,65280.25,16679103.875
255.60000000000002,65331.360000000015,16698695.616000004
255.70000000000002,65382.490000000005,16718302.693000004
255.8,65433.64000000001,16737925.112000002
255.9,65484.810000000005,16757562.879
256.0,65536.0,16777216.0
256.1,65587.21,16796884.481000006
256.2,65638.43999999999,16816568.327999998
256.3,65689.69,16836267.547000002
256.40000000000003,65740.96000000002,16855982.144000005
256.5,65792.25,16875712.125
256.6,65843.56000000001,16895457.496000003
256.7,65894.89,16915218.262999997
256.8,65946.24,16934994.432000004
256.90000000000003,65997.61000000002,16954786.009000007
257.0,66049.0,16974593.0
257.1,66100.41000000002,16994415.411000006
257.2,66151.84,17014253.247999996
257.3,66203.29000000001,17034106.517
257.40000000000003,66254.76000000002,17053975.224000007
257.5,66306.25,17073859.375
257.6,66357.76000000001,17093758.976000004
257.7,66409.29,17113674.032999996
257.8,66460.84000000001,17133604.552
257.90000000000003,66512.41000000002,17153550.53900001
258.0,66564.0,17173512.0
258.1,66615.61000000002,17193488.941000003
258.2,66667.23999999999,17213481.367999997
258.3,66718.89,17233489.287
258.40000000000003,66770.56000000001,17253512.704000007
258.5,66822.25,17273551.625
258.6,66873.96,17293606.056000005
258.7,66925.68999999999,17313676.003
258.8,66977.44,17333761.472000003
258.90000000000003,67029.21000000002,17353862.469000008
259.0,67081.0,17373979.0
259.1,67132.81000000001,17394111.071000006
259.2,67184.64,17414258.687999997
259.3,67236.49,17434421.857
259.40000000000003,67288.36000000002,17454600.584000006
259.5,67340.25,17474794.875
259.6,67392.16000000002,17495004.736000005
259.7,67444.09,17515230.172999997
259.8,67496.04000000001,17535471.192
259.90000000000003,67548.01000000002,17555727.799000006
260.0,67600.0,17576000.0
260.1,67652.01000000001,17596287.801000006
260.2,67704.04,17616591.207999997
260.3,67756.09000000001,17636910.227
260.40000000000003,67808.16000000002,17657244.864000008
260.5,67860.25,17677595.125
260.6,67912.36000000002,17697961.016000006
260.7,67964.48999999999,17718342.542999998
260.8,68016.64,17738739.712
260.90000000000003,68068.81000000001,17759152.529000007
261.0,68121.0,17779581.0
261.1,68173.21,17800025.131000005
261.2,68225.43999999999,17820484.928
261.3,68277.69,17840960.397000004
261.40000000000003,68329.96000000002,17861451.544000007
261.5,68382.25,17881958.375
261.6,68434.56000000001,17902480.896000005
261.7,68486.89,17923019.112999998
261.8,68539.24,17943573.032
261.90000000000003,68591.61000000002,17964142.659000006
262.0,68644.0,17984728.0
262.1,68696.41000000002,18005329.061000004
262.2,68748.84,18025945.847999997
262.3,68801.29000000001,18046578.367000002
262.40000000000003,68853.76000000002,18067226.624000005
262.5,68906.25,18087890.625
262.6,68958.76000000001,18108570.376000006
262.7,69011.29,18129265.882999998
262.8,69063.84000000001,18149977.152000003
262.90000000000003,69116.41000000002,18170704.189000007
263.0,69169.0,18191447.0
263.1,69221.61000000002,18212205.591000006
263.2,69274.23999999999,18232979.968
263.3,69326.89,18253770.137000002
263.40000000000003,69379.56000000001,18274576.104000006
263.5,69432.25,18295397.875
263.6,69484.96,18316235.456000004
263.7,69537.68999999999,18337088.852999996
263.8,69590.44,18357958.072
263.90000000000003,69643.21000000002,18378843.119000006
264.0,69696.0,18399744.0
264.1,69748.81000000001,18420660.721000005
264.2,69801.64,18441593.288
264.3,69854.49,18462541.707000002
264.40000000000003,69907.36000000002,18483505.98400001
264.5,69960.25,18504486.125
264.6,70013.16000000002,18525482.136000004
264.7,70066.09,18546494.023
264.8,70119.04000000001,18567521.792000003
264.90000000000003,70172.01000000002,18588565.44900001
265.0,70225.0,18609625.0
265.1,70278.01000000001,18630700.451000005
265.2,70331.04,18651791.808
265.3,70384.09000000001,18672899.077000003
265.40000000000003,70437.16000000002,18694022.264000006
265.5,70490.25,18715161.375
265.6,70543.36000000002,18736316.416000005
265.7,70596.48999999999,18757487.393
265.8,70649.64,18778674.312000003
265.90000000000003,70702.81000000001,18799877.17900001
266.0,70756.0,18821096.0
266.1,70809.21,18842330.781000003
266.2,70862.43999999999,18863581.527999997
266.3,70915.69,18884848.247
266.40000000000003,70968.96000000002,18906130.944000006
266.5,71022.25,18927429.625
266.6,71075.56000000001,18948744.296000004
266.7,71128.89,18970074.962999996
266.8,71182.24,18991421.632000003
266.90000000000003,71235.61000000002,19012784.309000008
267.0,71289.0,19034163.0
267.1,71342.41000000002,19055557.711000007
267.2,71395.84,19076968.448
267.3,71449.29000000001,19098395.217000004
267.40000000000003,71502.76000000002,19119838.024000008
267.5,71556.25,19141296.875
267.6,71609.76000000001,19162771.776000004
267.7,71663.29,19184262.733
267.8,71716.84000000001,19205769.752000004
267.90000000000003,71770.41000000002,19227292.83900001
268.0,71824.0,19248832.0
268.1,71877.61000000002,19270387.241000004
268.2,71931.23999999999,19291958.567999996
268.3,71984.89,19313545.987000003
268.40000000000003,72038.56000000001,19335149.504000008
268.5,72092.25,19356769.125
268.6,72145.96,19378404.856000006
268.7,72199.68999999999,19400056.702999998
268.8,72253.44,19421724.672000002
268.90000000000003,72307.21000000002,19443408.76900001
269.0,72361.0,19465109.0
269.1,72414.81000000001,19486825.371000007
269.2,72468.64,19508557.887999997
269.3,72522.49,19530306.557000004
269.40000000000003,72576.36000000002,19552071.384000007
269.5,72630.25,19573852.375
269.6,72684.16000000002,19595649.536000006
269.7,72738.09,19617462.872999996
269.8,72792.04000000001,19639292.392
269.90000000000003,72846.01000000002,19661138.099000007
270.0,72900.0,19683000.0
270.1,72954.01000000001,19704878.101000004
270.2,73008.04,19726772.407999996
270.3,73062.09000000001,19748682.927
270.40000000000003,73116.16000000002,19770609.66400001
270.5,73170.25,19792552.625
270.6,73224.36000000002,19814511.816000003
270.7,73278.48999999999,19836487.242999997
270.8,73332.64,19858478.912000004
270.90000000000003,73386.81000000001,19880486.829000007
271.0,73441.0,19902511.0
271.1,73495.21,19924551.431000005
271.2,73549.43999999999,19946608.128
271.3,73603.69,19968681.097000003
271.40000000000003,73657.96000000002,19990770.344000008
271.5,73712.25,20012875.875
271.6,73766.56000000001,20034997.696000006
271.7,73820.89,20057135.812999997
271.8,73875.24,20079290.232
271.90000000000003,73929.61000000002,20101460.959000006
272.0,73984.0,20123648.0
272.1,74038.41000000002,20145851.361000005
272.2,74092.84,20168071.047999997
272.3,74147.29000000001,20190307.067
272.40000000000003,74201.76000000002,20212559.424000006
272.5,74256.25,20234828.125
272.6,74310.76000000001,20257113.176000006
272.7,74365.29,20279414.582999997
272.8,74419.84000000001,20301732.352
272.90000000000003,74474.41000000002,20324066.489000008
273.0,74529.0,20346417.0
273.1,74583.61000000002,20368783.891000006
273.2,74638.23999999999,20391167.167999998
273.3,74692.89,20413566.837
273.40000000000003,74747.56000000001,20435982.904000007
273.5,74802.25,20458415.375
273.6,74856.96,20480864.256000005
273.7,74911.68999999999,20503329.552999996
273.8,74966.44,20525811.272000004
273.90000000000003,75021.21000000002,20548309.419000007
274.0,75076.0,20570824.0
274.1,75130.81000000001,20593355.021000005
274.2,75185.64,20615902.487999998
274.3,75240.49,20638466.407
274.40000000000003,75295.36000000002,20661046.78400001
274.5,75350.25,20683643.625
274.6,75405.16000000002,20706256.936000004
274.7,75460.09,20728886.722999997
274.8,75515.04000000001,20751532.992000002
274.90000000000003,75570.01000000002,20774195.74900001
275.0,75625.0,20796875.0
275.1,75680.01000000001,20819570.751000006
275.2,75735.04,20842283.007999998
275.3,75790.09000000001,20865011.777000003
275.40000000000003,75845.16000000002,20887757.064000007
275.5,75900.25,20910518.875
275.6,75955.36000000002,20933297.216000006
275.7,76010.48999999999,20956092.093
275.8,76065.64,20978903.512000002
275.90000000000003,76120.81000000001,21001731.47900001
276.0,76176.0,21024576.0
276.1,76231.21,21047437.081000004
276.2,76286.43999999999,21070314.727999996
276.3,76341.69,21093208.947000004
276.40000000000003,76396.96000000002,21116119.744000006
276.5,76452.25,21139047.125
276.6,76507.56000000001,21161991.096000005
276.7,76562.89,21184951.663
276.8,76618.24,21207928.832000002
276.90000000000003,76673.61000000002,21230922.60900001
277.0,76729.0,21253933.0
277.1,76784.41000000002,21276960.011000004
277.2,76839.84,21300003.648
277.3,76895.29000000001,21323063.917000003
277.40000000000003,76950.76000000002,21346140.82400001
277.5,77006.25,21369234.375
277.6,77061.76000000001,21392344.576000005
277.7,77117.29,21415471.433
277.8,77172.84000000001,21438614.952000003
277.90000000000003,77228.41000000002,21461775.13900001
278.0,77284.0,21484952.0
278.1,77339.61000000002,21508145.541000005
278.2,77395.23999999999,21531355.767999995
278.3,77450.89,21554582.687000003
278.40000000000003,77506.56000000001,21577826.30400001
278.5,77562.25,21601086.625
278.6,77617.96,21624363.656000007
278.7,77673.68999999999,21647657.402999997
278.8,77729.44,21670967.872
278.90000000000003,77785.21000000002,21694295.06900001
279.0,77841.0,21717639.0
279.1,77896.81000000001,21740999.671000004
279.2,77952.64,21764377.087999996
279.3,78008.49,21787771.257000003
279.40000000000003,78064.36000000002,21811182.184000008
279.5,78120.25,21834609.875
279.6,78176.16000000002,21858054.336000007
279.7,78232.09,21881515.573
279.8,78288.04000000001,21904993.592000004
279.90000000000003,78344.01000000002,21928488.399000008
280.0,78400.0,21952000.0
280.1,78456.01000000001,21975528.401000004
280.2,78512.04,21999073.608
280.3,78568.09000000001,22022635.627000004
280.40000000000003,78624.16000000002,22046214.46400001
280.5,78680.25,22069810.125
280.6,78736.36000000002,22093422.616000004
280.7,78792.48999999999,22117051.942999996
280.8,78848.64,22140698.112000003
280.90000000000003,78904.81000000001,22164361.129000008
281.0,78961.0,22188041.0
281.1,79017.21,22211737.731000006
281.2,79073.43999999999,22235451.327999998
281.3,79129.69,22259181.797000002
281.40000000000003,79185.96000000002,22282929.14400001
281.5,79242.25,22306693.375
281.6,79298.56000000001,22330474.496000007
281.7,79354.89,22354272.512999997
281.8,79411.24,22378087.432000004
281.90000000000003,79467.61000000002,22401919.259000007
282.0,79524.0,22425768.0
282.1,79580.41000000002,22449633.661000006
282.2,79636.84,22473516.247999996
282.3,79693.29000000001,22497415.767
282.40000000000003,79749.76000000002,22521332.224000007
282.5,79806.25,22545265.625
282.6,79862.76000000001,22569215.976000007
282.7,79919.29,22593183.282999996
282.8,79975.84000000001,22617167.552
282.90000000000003,80032.41000000002,22641168.78900001
283.0,80089.0,22665187.0
283.1,80145.61000000002,22689222.191000007
283.2,80202.23999999999,22713274.367999997
283.3,80258.89,22737343.537000004
283.40000000000003,80315.56000000001,22761429.704000007
283.5,80372.25,22785532.875
283.6,80428.96,22809653.056000005
283.7,80485.68999999999,22833790.253
283.8,80542.44,22857944.472000003
283.90000000000003,80599.21000000002,22882115.719000008
284.0,80656.0,22906304.0
284.1,80712.81000000001,22930509.321000006
284.2,80769.64,22954731.687999997
284.3,80826.49,22978971.107000005
284.40000000000003,80883.36000000002,23003227.58400001
284.5,80940.25,23027501.125
284.6,80997.16000000002,23051791.736000005
284.7,81054.09,23076099.422999997
284.8,81111.04000000001,23100424.192
284.90000000000003,81168.01000000002,23124766.04900001
285.0,81225.0,23149125.0
285.1,81282.01000000001,23173501.051000006
285.2,81339.04,23197894.207999997
285.3,81396.09000000001,23222304.477
285.40000000000003,81453.16000000002,23246731.864000008
285.5,81510.25,23271176.375
285.6,81567.36000000002,23295638.016000006
285.7,81624.48999999999,23320116.792999998
285.8,81681.64,23344612.712
285.90000000000003,81738.81000000003,23369125.779000007
286.0,81796.0,23393656.0
286.1,81853.21,23418203.381000005
286.2,81910.43999999999,23442767.927999996
286.3,81967.69,23467349.647000004
286.40000000000003,82024.96000000002,23491948.544000007
286.5,82082.25,23516564.625
286.6,82139.56000000001,23541197.896000005
286.7,82196.89,23565848.362999998
286.8,82254.24,23590516.032
286.90000000000003,82311.61000000002,23615200.90900001
287.0,82369.0,23639903.0
287.1,82426.41000000002,23664622.311000004
287.2,82483.84,23689358.847999997
287.3,82541.29000000001,23714112.617000002
287.40000000000003,82598.76000000002,23738883.62400001
287.5,82656.25,23763671.875
287.6,82713.76000000001,23788477.376000006
287.7,82771.29,23813300.132999998
287.8,82828.84000000001,23838140.152000003
287.90000000000003,82886.41000000002,23862997.439000007
288.0,82944.0,23887872.0
288.1,83001.61000000002,23912763.841000006
288.2,83059.23999999999,23937672.968
288.3,83116.89,23962599.387000002
288.40000000000003,83174.56000000003,23987543.10400001
288.5,83232.25,24012504.125
288.6,83289.96,24037482.456000004
288.7,83347.68999999999,24062478.102999996
288.8,83405.44,24087491.072000004
288.90000000000003,83463.21000000002,24112521.36900001
289.0,83521.0,24137569.0
289.1,83578.81000000001,24162633.971000005
289.2,83636.64,24187716.288
289.3,83694.49,24212815.957000002
289.40000000000003,83752.36000000002,24237932.98400001
289.5,83810.25,24263067.375
289.6,83868.16000000002,24288219.136000007
289.7,83926.09,24313388.273
289.8,83984.04000000001,24338574.792000003
289.90000000000003,84042.01000000002,24363778.69900001
290.0,84100.0,24389000.0
290.1,84158.01000000001,24414238.701000005
290.2,84216.04,24439494.808
290.3,84274.09000000001,24464768.327000003
290.40000000000003,84332.16000000002,24490059.26400001
290.5,84390.25,24515367.625
290.6,84448.36000000002,24540693.416000005
290.7,84506.48999999999,24566036.642999995
290.8,84564.64,24591397.312000003
290.90000000000003,84622.81000000003,24616775.42900001
291.0,84681.0,24642171.0
291.1,84739.21,24667584.031000007
291.2,84797.43999999999,24693014.527999997
291.3,84855.69,24718462.497
291.40000000000003,84913.96000000002,24743927.94400001
291.5,84972.25,24769410.875
291.6,85030.56000000001,24794911.296000008
291.7,85088.89,24820429.212999996
291.8,85147.24,24845964.632000003
291.90000000000003,85205.61000000002,24871517.559000008
292.0,85264.0,24897088.0
292.1,85322.41000000002,24922675.961000007
292.2,85380.84,24948281.448
292.3,85439.29000000001,24973904.467000004
292.40000000000003,85497.76000000002,24999545.024000008
292.5,85556.25,25025203.125
292.6,85614.76000000001,25050878.776000004
292.7,85673.29,25076571.982999995
292.8,85731.84000000001,25102282.752000004
292.90000000000003,85790.41000000002,25128011.08900001
293.0,85849.0,25153757.0
293.1,85907.61000000002,25179520.491000004
293.2,85966.23999999999,25205301.567999996
293.3,86024.89,25231100.237000003
293.40000000000003,86083.56000000003,25256916.504000008
293.5,86142.25,25282750.375
293.6,86200.96,25308601.856000006
293.7,86259.68999999999,25334470.952999998
293.8,86318.44,25360357.672000002
293.90000000000003,86377.21000000002,25386262.01900001
294.0,86436.0,25412184.0
294.1,86494.81000000001,25438123.621000007
294.2,86553.64,25464080.887999997
294.3,86612.49,25490055.807000004
294.40000000000003,86671.36000000002,25516048.384000007
294.5,86730.25,25542058.625
294.6,86789.16000000002,25568086.536000006
294.7,86848.09,25594132.122999996
294.8,86907.04000000001,25620195.392000005
294.90000000000003,86966.01000000002,25646276.34900001
295.0,87025.0,25672375.0
295.1,87084.01000000001,25698491.351000007
295.2,87143.04,25724625.407999996
295.3,87202.09000000001,25750777.177000005
295.40000000000003,87261.16000000002,25776946.66400001
295.5,87320.25,25803133.875
295.6,87379.36000000002,25829338.816000007
295.7,87438.48999999999,25855561.492999997
295.8,87497.64000000001,25881801.912000004
295.90000000000003,87556.81000000003,25908060.079000007
296.0,87616.0,25934336.0
296.1,87675.21,25960629.681000005
296.2,87734.43999999999,25986941.128
296.3,87793.69,26013270.347000003
296.40000000000003,87852.96000000002,26039617.344000008
296.5,87912.25,26065982.125
296.6,87971.56000000001,26092364.696000006
296.7,88030.89,26118765.062999997
296.8,88090.24,26145183.232000005
296.90000000000003,88149.61000000002,26171619.20900001
297.0,88209.0,26198073.0
297.1,88268.41000000002,26224544.611000005
297.2,88327.84,26251034.047999997
297.3,88387.29000000001,26277541.317
297.40000000000003,88446.76000000002,26304066.42400001
297.5,88506.25,26330609.375
297.6,88565.76000000001,26357170.176000006
297.7,88625.29,26383748.832999997
297.8,88684.84000000001,26410345.352
297.90000000000003,88744.41000000002,26436959.739000008
298.0,88804.0,26463592.0
298.1,88863.61000000002,26490242.141000006
298.2,88923.23999999999,26516910.167999998
298.3,88982.89000000001,26543596.087
298.40000000000003,89042.56000000003,26570299.90400001
298.5,89102.25,26597021.625
298.6,89161.96,26623761.256000005
298.7,89221.68999999999,26650518.802999996
298.8,89281.44,26677294.272000004
298.90000000000003,89341.21000000002,26704087.66900001
299.0,89401.0,26730899.0
299.1,89460.81000000001,26757728.271000005
299.2,89520.64,26784575.487999998
299.3,89580.49,26811440.657
299.40000000000003,89640.36000000002,26838323.78400001
299.5,89700.25,26865224.875
299.6,89760.16000000002,26892143.936000004
299.7,89820.09,26919080.972999997
299.8,89880.04000000001,26946035.992000002
299.90000000000003,89940.01000000002,26973008.99900001
300.0,90000.0,27000000.0
300.1,90060.01000000001,27027009.001000006
300.2,90120.04,27054036.007999998
300.3,90180.09000000001,27081081.027000003
300.40000000000003,90240.16000000002,27108144.06400001
300.5,90300.25,27135225.125
300.6,90360.36000000002,27162324.216000006
300.7,90420.48999999999,27189441.343
300.8,90480.64000000001,27216576.512000002
300.90000000000003,90540.81000000003,27243729.72900001
301.0,90601.0,27270901.0
301.1,90661.21000000002,27298090.331000008
301.2,90721.43999999999,27325297.727999996
301.3,90781.69,27352523.197000004
301.40000000000003,90841.96000000002,27379766.74400001
301.5,90902.25,27407028.375
301.6,90962.56000000001,27434308.096000005
301.7,91022.89,27461605.912999995
301.8,91083.24,27488921.832000002
301.90000000000003,91143.61000000002,27516255.85900001
302.0,91204.0,27543608.0
302.1,91264.41000000002,27570978.261000007
302.2,91324.84,27598366.648
302.3,91385.29000000001,27625773.167000003
302.40000000000003,91445.76000000002,27653197.82400001
302.5,91506.25,27680640.625
302.6,91566.76000000001,27708101.576000005
302.7,91627.29,27735580.683
302.8,91687.84000000001,27763077.952000003
302.90000000000003,91748.41000000002,27790593.38900001
303.0,91809.0,27818127.0
303.1,91869.61000000002,27845678.791000005
303.2,91930.23999999999,27873248.767999995
303.3,91990.89000000001,27900836.937000003
303.40000000000003,92051.56000000003,27928443.30400001
303.5,92112.25,27956067.875
303.6,92172.96000000002,27983710.656000007
303.7,92233.68999999999,28011371.652999997
303.8,92294.44,28039050.872
303.90000000000003,92355.21000000002,28066748.31900001
304.0,92416.0,28094464.0
304.1,92476.81000000001,28122197.921000008
304.2,92537.64,28149950.087999996
304.3,92598.49,28177720.507000003
304.40000000000003,92659.36000000002,28205509.184000008
304.5,92720.25,28233316.125
304.6,92781.16000000002,28261141.336000007
304.7,92842.09,28288984.822999995
304.8,92903.04000000001,28316846.592000004
304.90000000000003,92964.01000000002,28344726.649000008
305.0,93025.0,28372625.0
305.1,93086.01000000001,28400541.651000008
305.2,93147.04,28428476.607999995
305.3,93208.09000000001,28456429.877000004
305.40000000000003,93269.16000000002,28484401.46400001
305.5,93330.25,28512391.375
305.6,93391.36000000002,28540399.616000008
305.7,93452.48999999999,28568426.192999996
305.8,93513.64000000001,28596471.112000003
305.90000000000003,93574.81000000003,28624534.379000008
306.0,93636.0,28652616.0
306.1,93697.21000000002,28680715.981000006
306.2,93758.43999999999,28708834.327999998
306.3,93819.69,28736971.047000002
306.40000000000003,93880.96000000002,28765126.14400001
306.5,93942.25,28793299.625
306.6,94003.56000000001,28821491.496000007
306.7,94064.89,28849701.762999997
306.8,94126.24,28877930.432000004
306.90000000000003,94187.61000000002,28906177.50900001
307.0,94249.0,28934443.0
307.1,94310.41000000002,28962726.911000006
307.20000000000005,94371.84000000003,28991029.248000015
307.3,94433.29000000001,29019350.017000005
307.40000000000003,94494.76000000002,29047689.22400001
307.5,94556.25,29076046.875
307.6,94617.76000000001,29104422.976000007
307.70000000000005,94679.29000000002,29132817.533000015
307.8,94740.84000000001,29161230.552000005
307.90000000000003,94802.41000000002,29189662.03900001
308.0,94864.0,29218112.0
308.1,94925.61000000002,29246580.441000007
308.20000000000005,94987.24000000003,29275067.368000012
308.3,95048.89000000001,29303572.787000004
308.40000000000003,95110.56000000003,29332096.70400001
308.5,95172.25,29360639.125
308.6,95233.96000000002,29389200.056000005
308.70000000000005,95295.69000000003,29417779.503000014
308.8,95357.44,29446377.472000003
308.90000000000003,95419.21000000002,29474993.969000008
309.0,95481.0,29503629.0
309.1,95542.81000000001,29532282.571000006
309.20000000000005,95604.64000000003,29560954.688000012
309.3,95666.49,29589645.357000005
309.40000000000003,95728.36000000002,29618354.58400001
309.5,95790.25,29647082.375
309.6,95852.16000000002,29675828.736000005
309.70000000000005,95914.09000000003,29704593.67300001
309.8,95976.04000000001,29733377.192
309.90000000000003,96038.01000000002,29762179.29900001
310.0,96100.0,29791000.0
310.1,96162.01000000001,29819839.301000006
310.20000000000005,96224.04000000002,29848697.20800001
310.3,96286.09000000001,29877573.727
310.40000000000003,96348.16000000002,29906468.86400001
310.5,96410.25,29935382.625
310.6,96472.36000000002,29964315.016000006
310.70000000000005,96534.49000000003,29993266.043000013
310.8,96596.64000000001,30022235.712000005
310.90000000000003,96658.81000000003,30051224.02900001
311.0,96721.0,30080231.0
311.1,96783.21000000002,30109256.63100001
311.20000000000005,96845.44000000003,30138300.928000014
311.3,96907.69,30167363.897000004
311.40000000000003,96969.96000000002,30196445.54400001
311.5,97032.25,30225545.875
311.6,97094.56000000001,30254664.896000005
311.70000000000005,97156.89000000003,30283802.613000013
311.8,97219.24,30312959.032
311.90000000000003,97281.61000000002,30342134.15900001
312.0,97344.0,30371328.0
312.1,97406.41000000002,30400540.561000008
312.20000000000005,97468.84000000003,30429771.848000012
312.3,97531.29000000001,30459021.867000002
312.40000000000003,97593.76000000002,30488290.62400001
312.5,97656.25,30517578.125
312.6,97718.76000000001,30546884.376000006
312.70000000000005,97781.29000000002,30576209.383000012
312.8,97843.84000000001,30605553.152000003
312.90000000000003,97906.41000000002,30634915.68900001
313.0,97969.0,30664297.0
313.1,98031.61000000002,30693697.091000006
313.20000000000005,98094.24000000003,30723115.968000013
313.3,98156.89000000001,30752553.637000002
313.40000000000003,98219.56000000003,30782010.10400001
313.5,98282.25,30811485.375
313.6,98344.96000000002,30840979.456000008
313.70000000000005,98407.69000000003,30870492.353000015
313.8,98470.44,30900024.072000004
313.90000000000003,98533.21000000002,30929574.61900001
314.0,98596.0,30959144.0
314.1,98658.81000000001,30988732.22100001
314.20000000000005,98721.64000000003,31018339.288000014
314.3,98784.49,31047965.207000002
314.40000000000003,98847.36000000002,31077609.98400001
314.5,98910.25,31107273.625
314.6,98973.16000000002,31136956.136000007
314.70000000000005,99036.09000000003,31166657.523000013
314.8,99099.04000000001,31196377.792000003
314.90000000000003,99162.01000000002,31226116.94900001
315.0,99225.0,31255875.0
315.1,99288.01000000001,31285651.951000005
315.20000000000005,99351.04000000002,31315447.808000013
315.3,99414.09000000001,31345262.577000003
315.40000000000003,99477.16000000002,31375096.26400001
315.5,99540.25,31404948.875
315.6,99603.36000000002,31434820.41600001
315.70000000000005,99666.49000000003,31464710.893000014
315.8,99729.64000000001,31494620.312000003
315.90000000000003,99792.81000000003,31524548.67900001
316.0,99856.0,31554496.0
316.1,99919.21000000002,31584462.281000007
316.20000000000005,99982.44000000003,31614447.528000012
316.3,100045.69,31644451.747000005
316.40000000000003,100108.96000000002,31674474.94400001
316.5,100172.25,31704517.125
316.6,100235.56000000001,31734578.296000008
316.70000000000005,100298.89000000003,31764658.463000014
316.8,100362.24,31794757.632000003
316.90000000000003,100425.61000000002,31824875.80900001
317.0,100489.0,31855013.0
317.1,100552.41000000002,31885169.211000007
317.20000000000005,100615.84000000003,31915344.448000014
317.3,100679.29000000001,31945538.717000004
317.40000000000003,100742.76000000002,31975752.02400001
317.5,100806.25,32005984.375
317.6,100869.76000000001,32036235.776000008
317.70000000000005,100933.29000000002,32066506.233000014
317.8,100996.84000000001,32096795.752000004
317.90000000000003,101060.41000000002,32127104.33900001
318.0,101124.0,32157432.0
318.1,101187.61000000002,32187778.741000008
318.20000000000005,101251.24000000003,32218144.568000015
318.3,101314.89000000001,32248529.487000003
318.40000000000003,101378.56000000003,32278933.50400001
318.5,101442.25,32309356.625
318.6,101505.96000000002,32339798.856000006
318.70000000000005,101569.69000000003,32370260.203000013
318.8,101633.44,32400740.672000002
318.90000000000003,101697.21000000002,32431240.26900001
319.0,101761.0,32461759.0
319.1,101824.81000000001,32492296.871000007
319.20000000000005,101888.64000000003,32522853.888000015
319.3,101952.49,32553430.057000004
319.40000000000003,102016.36000000002,32584025.38400001
319.5,102080.25,32614639.875
